,lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code
1972,8321,,,,,,RFVVDJFEMQ
1973,8323,,,,,,RGEDZASBRA
1974,8333,,,,,,RGKHMWRUXA
1975,8334,,,,,,RGKVJTEFWA
1976,8341,,,,,,RGNBOYKHPC
1977,8343,,,,,,RGOQOZZZUP
1978,8346,,,,,,RHFUUDIWOO
1979,8352,,,,,,RHYVOLYXVL
1980,8353,,,,,,RIOYZGCQSC
1981,8357,,,,,,RIXHGCSLTI
1982,8364,,,,,,RJBHYAJXXH
1983,8387,,,,,,RJFBLFKKBG
1984,8389,,,,,,RJGFIJJORJ
1985,8393,,,,,,RJHPJFJXRU
1986,8395,,,,,,RJISFSBNJB
1987,8398,,,,,,RJOAMEFMOW
1988,8401,,,,,,RJPQIQLBMQ
1989,8403,,,,,,RJWJAHXEVP
1990,8408,,,,,,RKEGOKJKFH
1991,8414,,,,,,RKGNYCJQCP
1992,8416,,,,,,RKPYEGSHXA
1993,8423,,,,,,RKVZVERVXV
1994,8426,,,,,,RKXJYJNXLH
1995,8438,,,,,,RKXKXRUCUG
1996,8446,,,,,,RLPBUDYGVR
1997,8448,,,,,,RLTRZMENQZ
1998,8451,,,,,,RLYADWFJOZ
1999,8452,,,,,,RLZJITABBI
2000,8453,,,,,,RMJJJGRXKK
2001,8459,,,,,,RMKBGYUNLU
2002,8462,,,,,,RMLYHTQODI
2003,8471,,,,,,RMOOYAAXLW
2004,8472,,,,,,RMUMWAZBVV
2005,8474,,,,,,RNPBRFDQDX
2006,8484,,,,,,RNPSUXOQQS
2007,8490,,,,,,RNVHBPJELP
2008,8497,,,,,,ROJVKPPACP
2009,8500,,,,,,ROKPCZPMPC
2010,8502,,,,,,RONOBRKBAN
2011,8506,,,,,,ROOLKIGWKR
2012,8521,,,,,,ROVGLTVJNL
2013,8524,,,,,,RPBXEZQAXD
2014,8528,,,,,,RPCBUHERIS
2015,8538,,,,,,RPHRQPAMPX
2016,8543,,,,,,RPMZYRFMZF
2017,8547,,,,,,RPUXZPTFEA
2018,8550,,,,,,RPZHPPLJSH
2019,8554,,,,,,RQFFFUVVSE
2020,8555,,,,,,RQFYXAEDBX
2021,8558,,,,,,RQIKBVPREN
2022,8563,,,,,,RQVXVESISM
2023,8566,,,,,,RQZZPECAAW
2024,8571,,,,,,RRHIJXCZOY
2025,8573,,,,,,RRVZREBVEO
2026,8577,,,,,,RSCAJEQHJX
2027,8579,,,,,,RSIFJSLTFF
2028,8580,,,,,,RSNOQDEAFR
2029,8581,,,,,,RSWKXRBRMS
2030,8585,,,,,,RSXGQZXPIQ
2031,8587,,,,,,RTAQGXBSDO
2032,8591,,,,,,RTGBEMFZNO
2033,8598,,,,,,RTKXUYGATG
2034,8606,,,,,,RTWIUWYGKP
2035,8610,,,,,,RUBEYQCJBJ
2036,8611,,,,,,RUENBQWBTY
2037,8618,,,,,,RUFAQXKBCW
2038,8630,,,,,,RUKGXYNKIG
2039,8635,,,,,,RUQHWTWNTS
2040,8639,,,,,,RUQKWTGGZW
2041,8644,,,,,,RUSAKXGRYP
2042,8646,,,,,,RUVBKQFKLV
2043,8655,,,,,,RUVTQMCOOW
2044,8657,,,,,,RUYGZYNESD
2045,8662,,,,,,RVASCJYIJA
2046,8668,,,,,,RVBQTRKGXL
2047,8670,,,,,,RVENOBWFUR
2048,8677,,,,,,RVGNCLYCFL
2049,8678,,,,,,RVMSZZDPNQ
2050,8680,,,,,,RVMVGHFUCU
2051,8681,,,,,,RVMYWKXHJP
2052,8684,,,,,,RVTKYPJXNN
2053,8687,,,,,,RWAHYEWWIJ
2054,8694,,,,,,RWNAOXGDLV
2055,8698,,,,,,RWOFRQNNBJ
2056,8708,,,,,,RWQKNZRIVB
2057,8714,,,,,,RXCRLMTNUZ
2058,8715,,,,,,RXDXXBXPRD
2059,8724,,,,,,RXSFAFBHIM
2060,8726,,,,,,RYKPGVCXBA
2061,8728,,,,,,RZUOTNOVKF
2062,8731,,,,,,SAAFCDSWCC
2063,8737,,,,,,SACGVDYWXR
2064,8747,,,,,,SAEIIPZTOQ
2065,8757,,,,,,SAKUUURMJB
2066,8763,,,,,,SAUNAWXLAO
2067,8765,,,,,,SAUTUJZJKV
2068,8767,,,,,,SAVBYAAXCY
2069,8768,,,,,,SBBBEDYHCI
2070,8771,,,,,,SBJDEYMALZ
2071,8772,,,,,,SBSBLVPGUR
2072,8777,,,,,,SCHGLZATBF
2073,8788,,,,,,SCIPTBCGIO
2074,8790,,,,,,SCKBTGYQDW
2075,8799,,,,,,SCMAXHERRE
2076,8801,,,,,,SDNQBCHWEX
2077,8807,,,,,,SEHJHNPOPG
2078,8809,,,,,,SEQCZOTPYU
2079,8812,,,,,,SFHIUFVTDB
2080,8815,,,,,,SGFWTTZBMR
2081,8819,,,,,,SGHPHRPZRR
2082,8828,,,,,,SGONDKEWWI
2083,8829,,,,,,SGSVVPUTKS
2084,8831,,,,,,SGXJCKRHAX
2085,8832,,,,,,SGXWRRJRKU
2086,8836,,,,,,SHCDANVZGZ
2087,8837,,,,,,SHKBQTZWSS
2088,8840,,,,,,SHOYEGWUSO
2089,8843,,,,,,SHSQGQFVRJ
2090,8844,,,,,,SHXIPOAIOJ
2091,8845,,,,,,SHXLGEIWRT
2092,8847,,,,,,SIDCGRUUZP
2093,8853,,,,,,SIEAGSEHEF
2094,8856,,,,,,SIOXCOJDPW
2095,8862,,,,,,SIQBEXSKSD
2096,8863,,,,,,SIRKWRKFHO
2097,8869,,,,,,SJAPYDZGDV
2098,8880,,,,,,SJCMNYJLLY
2099,8884,,,,,,SJGDAANOYJ
2100,8901,,,,,,SJGRDZTJOQ
2101,8905,,,,,,SJHLDZXIIV
2102,8908,,,,,,SJIQQLAZKV
2103,8912,,,,,,SJJUXAQJCD
2104,8914,,,,,,SJMOFHRIKD
2105,8916,,,,,,SJSCXVUKHH
2106,8918,,,,,,SJWBAZVCLP
2107,8919,,,,,,SKDUCKPVCE
2108,8920,,,,,,SKHJAYCLJR
2109,8922,,,,,,SKMOUGULLD
2110,8926,,,,,,SKPAAAULAC
2111,8928,,,,,,SKQKCUPFYQ
2112,8932,,,,,,SKZABXPEBJ
2113,8933,,,,,,SLLWYATCAI
2114,8937,,,,,,SLPZBURUFG
2115,8939,,,,,,SMKLJTDRID
2116,8940,,,,,,SMQAFHAXDA
2117,8942,,,,,,SMTAACMZBK
2118,8943,,,,,,SNBUSTBMMK
2119,8944,,,,,,SNDYIUCQAE
2120,8947,,,,,,SNJWFDZFVA
2121,8954,,,,,,SNMSATHWVR
2122,8955,,,,,,SNNHMBOBXZ
2123,8956,,,,,,SOECBZQBCV
2124,8957,,,,,,SOFZTOQUHE
2125,8958,,,,,,SOGYFLQCTV
2126,8961,,,,,,SOKUKSZQWS
2127,8966,,,,,,SOMOYBNEQM
2128,8967,,,,,,SOYGIRNMVG
2129,8968,,,,,,SPLUQDKFMN
2130,8974,,,,,,SPWNMQUWDX
2131,8975,,,,,,SQEHGFAJHW
2132,8976,,,,,,SQKPERQWGO
2133,8978,,,,,,SQNBXJNFSJ
2134,8982,,,,,,SQOKGFHUZW
2135,8983,,,,,,SQVWDWVAXV
2136,8993,,,,,,SQWEFYXHWS
2137,9003,,,,,,SRCGDDJHBN
2138,9005,,,,,,SREGHYSIQZ
2139,9009,,,,,,SSKURYLYZP
2140,9015,,,,,,SSTLMNLTLH
2141,9017,,,,,,SSZDSRLDJP
2142,9018,,,,,,STERGDNWXV
2143,9019,,,,,,STMXOSMSKD
2144,9027,,,,,,STNMMWRGNJ
2145,9030,,,,,,STRLZPAQID
2146,9036,,,,,,STWPXVNOWA
2147,9039,,,,,,STXPGPIRVM
2148,9045,,,,,,SUJXJJNHSY
2149,9051,,,,,,SUUTOJQNYX
2150,9052,,,,,,SUVDTVEERU
2151,9059,,,,,,SUZAZWTDMK
2152,9063,,,,,,SVBIVGRYQT
2153,9065,,,,,,SVSHIGYOEX
2154,9066,,,,,,SVYESOOFWR
2155,9075,,,,,,SVZOCGLGJQ
2156,9076,,,,,,SWDEPMTWNT
2157,9077,,,,,,SWTVRGRDVV
2158,9078,,,,,,SXLZOCVZRY
2159,9081,,,,,,SXQIAHQLHL
2160,9083,,,,,,SXWABXPLOD
2161,9097,,,,,,SXWSLWONYZ
2162,9106,,,,,,SYFYYORJXC
2163,9107,,,,,,SYJOYIZCAW
2164,9109,,,,,,SYJUCSTRZE
2165,9119,,,,,,SZHFWWYORF
2166,9121,,,,,,SZKJJXOXFW
2167,9122,,,,,,SZPJDWZFKB
2168,9124,,,,,,SZYZIOBWSP
2169,9126,,,,,,TADAHZBGFS
2170,9127,,,,,,TAQJCBGQKM
2171,9135,,,,,,TAYZJKDPWR
2172,9141,,,,,,TBAMBLSUOW
2173,9147,,,,,,TBHJNNWCXA
2174,9153,,,,,,TBOHVHBVHZ
2175,9157,,,,,,TBOXJQQNEA
2176,9159,,,,,,TBZQLVKYBF
2177,9161,,,,,,TCGQXEIWNJ
2178,9163,,,,,,TCOMYVTCFB
2179,9165,,,,,,TCTYJLSZJC
2180,9174,,,,,,TCXBEACWDR
2181,9176,,,,,,TCXYHIZXND
2182,9180,,,,,,TDAWIZRNQC
2183,9183,,,,,,TDCYDPSNSA
2184,9191,,,,,,TDEPBBPPHX
2185,9192,,,,,,TDEYMRGPQD
2186,9193,,,,,,TDONYPJQLB
2187,9206,,,,,,TDPRQIMSGW
2188,9215,,,,,,TDQIHBITTJ
2189,9216,,,,,,TECWTASWDE
2190,9221,,,,,,TETASKGNVG
2191,9231,,,,,,TFFIBPOIUW
2192,9234,,,,,,TFHYNUQNMZ
2193,9240,,,,,,TFSGVRKGOZ
2194,9248,,,,,,TFSLPXACCH
2195,9250,,,,,,TFTQSWIQUO
2196,9254,,,,,,TFWLENSXYX
2197,9255,,,,,,TGCRFBYXAV
2198,9261,,,,,,TGRJGUKZXV
2199,9262,,,,,,TGSLFQDOOY
2200,9263,,,,,,TGZHTOOPYP
2201,9264,,,,,,THDAXRZZCZ
2202,9274,,,,,,THDKDGHOWS
2203,9278,,,,,,THIOCXMDVS
2204,9280,,,,,,THQAVKAGQW
2205,9283,,,,,,THQLDCDOYN
2206,9288,,,,,,THXBBCVKRR
2207,9292,,,,,,TIHKOAMSAF
2208,9293,,,,,,TIMEKZZXDN
2209,9297,,,,,,TISJOGISFJ
2210,9300,,,,,,TIUKJBDQNC
2211,9303,,,,,,TJQXUVZUMH
2212,9313,,,,,,TJSCNNOLPC
2213,9314,,,,,,TKHEOPJHHX
2214,9319,,,,,,TKPXOOQDYB
2215,9321,,,,,,TKWFOYOILT
2216,9324,,,,,,TKXEPUZMSX
2217,9330,,,,,,TLBVFTMBPN
2218,9332,,,,,,TLDDQKBQEW
2219,9333,,,,,,TLHITDPRSA
2220,9348,,,,,,TLRDJMXFGT
2221,9357,,,,,,TMAVYVWSQQ
2222,9358,,,,,,TMOMHXSGMX
2223,9372,,,,,,TMXFGDDXQM
2224,9374,,,,,,TMZQAICEFX
2225,9379,,,,,,TNCSUPEEVY
2226,9381,,,,,,TNGXBLJHQZ
2227,9382,,,,,,TNMEKAVGLW
2228,9383,,,,,,TNRLONNUAA
2229,9384,,,,,,TOIVIYVAEG
2230,9388,,,,,,TOLLJXXMVY
2231,9397,,,,,,TOMUWSDIYR
2232,9405,,,,,,TOSQZZOGEP
2233,9411,,,,,,TOWYEVPYHY
2234,9414,,,,,,TPLAPGPIHE
2235,9415,,,,,,TPLPJVXCAS
2236,9422,,,,,,TPRJOSVDOY
2237,9431,,,,,,TPRTMRDJJD
2238,9433,,,,,,TPSXHZKXEP
2239,9435,,,,,,TQAQSPAERS
2240,9437,,,,,,TQEYWDQUPT
2241,9438,,,,,,TQWGKPRCQH
2242,9456,,,,,,TRHILNUMZI
2243,9461,,,,,,TRRFHUEWTD
2244,9471,,,,,,TSAJSOJWXU
2245,9472,,,,,,TSOTRISAEY
2246,9479,,,,,,TSUUHIBPBM
2247,9481,,,,,,TTJGKZQDZT
2248,9484,,,,,,TTTJCDBBJB
2249,9486,,,,,,TTUJEMBQWV
2250,9513,,,,,,TTVFUYMIVE
2251,9515,,,,,,TTYTCFGHXY
2252,9517,,,,,,TUIBXHWESG
2253,9520,,,,,,TUICNOJJRT
2254,9521,,,,,,TUKZRKNGZC
2255,9525,,,,,,TUTMSFSEGN
2256,9527,,,,,,TUVUXRLMJS
2257,9529,,,,,,TUYGXSKAKG
2258,9531,,,,,,TVBPUHZKZA
2259,9532,,,,,,TVICAKEHXP
2260,9537,,,,,,TVMXOCCFJS
2261,9540,,,,,,TVPEIKQUTF
2262,9543,,,,,,TVPZQNANIZ
2263,9545,,,,,,TWERYGENLM
2264,9550,,,,,,TWZUFADPZT
2265,9558,,,,,,TXANXRSAOU
2266,9580,,,,,,TXHPFUUWBK
2267,9583,,,,,,TXJIXBWONY
2268,9586,,,,,,TXNJZYXHEV
2269,9589,,,,,,TYTUYAKPGI
2270,9591,,,,,,TYVFMQOHFJ
2271,9597,,,,,,TYXRBZNXNE
2272,9603,,,,,,TZCOBDIVXN
2273,9609,,,,,,TZDBSEXUYY
2274,9616,,,,,,TZFXDEZAIO
2275,9617,,,,,,TZGROQOJPY
2276,9619,,,,,,TZLNPRFIIN
2277,9620,,,,,,UBGECTWTRF
2278,9621,,,,,,UBPLNTHUZX
2279,9623,,,,,,UBPUHKKFDL
2280,9625,,,,,,UCAMJOSRRK
2281,9628,,,,,,UCGXNIIXVR
2282,9630,,,,,,UCJCJMLTPM
2283,9637,,,,,,UCQYAPQFYU
2284,9638,,,,,,UDAZKCAPTA
2285,9647,,,,,,UDJWAFZMTV
2286,9651,,,,,,UDVAEYYGKV
2287,9652,,,,,,UEEWQDOTXP
2288,9653,,,,,,UEFLVYDCSU
2289,9654,,,,,,UENATBULHC
2290,9669,,,,,,UERFQZPFRA
2291,9672,,,,,,UFBPQTMYTJ
2292,9675,,,,,,UFFRUFQLMG
2293,9679,,,,,,UFQESQDFKN
2294,9681,,,,,,UFRUGEIZMN
2295,9682,,,,,,UGHFDHTXRD
2296,9687,,,,,,UGHKKMOKNV
2297,9698,,,,,,UGJNOFWVVX
2298,9703,,,,,,UGTGZOCELN
2299,9707,,,,,,UGTMGEEHZN
2300,9708,,,,,,UGUSDOPQXQ
2301,9709,,,,,,UHUYNDGDLY
2302,9716,,,,,,UIYVUXKCVW
2303,9717,,,,,,UJHPPHYJPV
2304,9718,,,,,,UJKCVSBKNM
2305,9722,,,,,,UJMODBVGXQ
2306,9732,,,,,,UJNZOXTAUV
2307,9736,,,,,,UJPPDPFFGB
2308,9738,,,,,,UJWHIBMDAD
2309,9739,,,,,,UJZOJNPBMC
2310,9743,,,,,,UJZRSXHKRH
2311,9744,,,,,,UKCNUIXOTJ
2312,9745,,,,,,UKEAVDRBIM
2313,9748,,,,,,UKOCNMXYTV
2314,9750,,,,,,UKRBBANIBF
2315,9752,,,,,,UKTNYHZETE
2316,9754,,,,,,UKTRNUYUTW
2317,9759,,,,,,UKVZKJVLSY
2318,9769,,,,,,ULJKQWIGKR
2319,9770,,,,,,ULLNQCLXKE
2320,9771,,,,,,ULLZQCGVGX
2321,9772,,,,,,ULPKCVRDNL
2322,9774,,,,,,UMDCYHOPAG
2323,9779,,,,,,UMHDEYCNOA
2324,9781,,,,,,UMNIWUVVDM
2325,9787,,,,,,UMXTNNDJZF
2326,9789,,,,,,UMXWNANCFB
2327,9791,,,,,,UNOUZZVWBD
2328,9792,,,,,,UNPRBSVZIH
2329,9793,,,,,,UNUSNTTYXR
2330,9794,,,,,,UOFHSNABFH
2331,9801,,,,,,UOIFWLFBND
2332,9803,,,,,,UOPIHAFHRC
2333,9804,,,,,,UPELAESVFE
2334,9809,,,,,,UPJHDYQJPZ
2335,9810,,,,,,UPOZGNPFCQ
2336,9812,,,,,,UPXMXNQPFS
2337,9819,,,,,,URCHJWNPVK
2338,9824,,,,,,URFJCBHCVR
2339,9826,,,,,,UROXWOUFBL
2340,9835,,,,,,URPPWOXMRQ
2341,9846,,,,,,URQKOWQDRJ
2342,9847,,,,,,URVARRIBAV
2343,9849,,,,,,URVRLHCXGT
2344,9850,,,,,,USEDQJJTXO
2345,9854,,,,,,USIXPGLKHG
2346,9862,,,,,,USLSSFIDYW
2347,9864,,,,,,USMNUCWHSH
2348,9865,,,,,,USSMVNOYXN
2349,9868,,,,,,USYNEBBACD
2350,9869,,,,,,UTIMHHOHJP
2351,9873,,,,,,UTLWLEORYD
2352,9874,,,,,,UTUNLALFHY
2353,9879,,,,,,UUQLDYXWJR
2354,9898,,,,,,UVOOKLHPPX
2355,9901,,,,,,UVPDZJTCCY
2356,9902,,,,,,UVSZGNITOF
2357,9903,,,,,,UVUBIERIOB
2358,9905,,,,,,UVUGCCQAPY
2359,9912,,,,,,UVZAQWHCUK
2360,9917,,,,,,UWLCCXVHKH
2361,9921,,,,,,UWPRAWXWVI
2362,9922,,,,,,UWPYDDUWKA
2363,9928,,,,,,UWRIJQLQJL
2364,9930,,,,,,UWVNBAHBLJ
2365,9937,,,,,,UWYUXQUJDJ
2366,9939,,,,,,UXBAWFBGUO
2367,9942,,,,,,UXDNPTPECX
2368,9945,,,,,,UXHKQSMYVV
2369,9953,,,,,,UXMMWSCPIB
2370,9957,,,,,,UYLYZIPJWQ
2371,9960,,,,,,UZCBTDSYBG
2372,9961,,,,,,UZIDJUEORE
2373,9969,,,,,,UZKIBZVDHF
2374,9970,,,,,,UZLJPVTCXM
2375,9981,,,,,,UZNAINNFPP
2376,9988,,,,,,UZNPIVTKAE
2377,9990,,,,,,VABPPLPKBI
2378,9999,,,,,,VAEMAQTLXO
2379,10001,,,,,,VAPDKQDUXN
2380,10005,,,,,,VARKGSYEIV
2381,10026,,,,,,VAUSUPUYIY
2382,10029,,,,,,VBEIGJQTXG
2383,10032,,,,,,VBIKENPYCB
2384,10036,,,,,,VBIVRLQJLG
2385,10038,,,,,,VBLGHLMEVE
2386,10039,,,,,,VBLOZZZWJS
2387,10041,,,,,,VBMYIHESMS
2388,10052,,,,,,VBZKNCFPBU
2389,10059,,,,,,VCBSIYWQGY
2390,10064,,,,,,VCDZUIQOPB
2391,10066,,,,,,VCECJKUKUM
2392,10067,,,,,,VCNKGSMDCS
2393,10073,,,,,,VCXQRWUNDL
2394,10077,,,,,,VCYZMNQFYN
2395,10081,,,,,,VDBWHAWROU
2396,10082,,,,,,VDDDXLVYGW
2397,10083,,,,,,VDDYNXOWXC
2398,10084,,,,,,VDEQNVNZEU
2399,10087,,,,,,VDNVRNQBWI
2400,10091,,,,,,VDQHHTWPAP
2401,10093,,,,,,VDTSJQOFMT
2402,10096,,,,,,VDUODCFMKI
2403,10101,,,,,,VDWFQGALHA
2404,10126,,,,,,VEANALHEQH
2405,10137,,,,,,VEHKOTILTM
2406,10139,,,,,,VEYIFYUIOP
2407,10140,,,,,,VFOKVUEWNV
2408,10144,,,,,,VFOTWYAXYQ
2409,10152,,,,,,VFRWGXREVC
2410,10158,,,,,,VFVYNUSVFY
2411,10164,,,,,,VGFGAEHIDL
2412,10165,,,,,,VGOIEBGGHT
2413,10170,,,,,,VGRTXESVAH
2414,10177,,,,,,VGWFFDFJHT
2415,10187,,,,,,VHANYAULAG
2416,10195,,,,,,VHBMDGBJIO
2417,10201,,,,,,VHIAQAURPA
2418,10202,,,,,,VHKODSIJXM
2419,10203,,,,,,VIBQTNWXXU
2420,10205,,,,,,VIIBIKIXLL
2421,10212,,,,,,VIJXQCYDEW
2422,10213,,,,,,VIQFFCXSET
2423,10223,,,,,,VIQNDTATLY
2424,10225,,,,,,VIUBBRYEBQ
2425,10226,,,,,,VJCVOXCWEB
2426,10234,,,,,,VJERIFVDJQ
2427,10235,,,,,,VKAYUAPTNB
2428,10238,,,,,,VKGWFOFWLM
2429,10242,,,,,,VKTDAARAJW
2430,10246,,,,,,VKYGHKEKLI
2431,10250,,,,,,VLDOXNOAHL
2432,10252,,,,,,VLILDSMGRB
2433,10257,,,,,,VLWURMMMEP
2434,10259,,,,,,VLYTSSYJUK
2435,10260,,,,,,VLZPJZILVL
2436,10273,,,,,,VMATALNNXF
2437,10276,,,,,,VMENIJZZYY
2438,10281,,,,,,VMGGBQYPVQ
2439,10282,,,,,,VMYEOKBUGE
2440,10286,,,,,,VMYGFSSWHA
2441,10287,,,,,,VMZSXEUJHH
2442,10288,,,,,,VNKJUWKOIU
2443,10293,,,,,,VNROWNIFOD
2444,10301,,,,,,VNSLPNXZIC
2445,10305,,,,,,VNWHTKCVXP
2446,10308,,,,,,VNWWPEYHCM
2447,10311,,,,,,VOOMUXMMFN
2448,10314,,,,,,VOOTYELWHE
2449,10316,,,,,,VOSPJOFGNR
2450,10317,,,,,,VOZPKNVDCV
2451,10327,,,,,,VPNYVMTMDF
2452,10329,,,,,,VPPNYZFRHL
2453,10331,,,,,,VPRXZMKDJI
2454,10332,,,,,,VPSIPSEOYE
2455,10333,,,,,,VPXPMLRPVQ
2456,10334,,,,,,VPYDBZVHTE
2457,10336,,,,,,VQDJFCGZCG
2458,10339,,,,,,VQIEBSMYCF
2459,10342,,,,,,VQXJSTIGGA
2460,10348,,,,,,VRCETIUTBT
2461,10349,,,,,,VRDMLMJLQY
2462,10350,,,,,,VRQXHUISKH
2463,10351,,,,,,VRSTCDGDOY
2464,10355,,,,,,VRTMBXAOOI
2465,10359,,,,,,VRXWOIKQNB
2466,10360,,,,,,VRZLTAZKAD
2467,10361,,,,,,VSAOUGQGCK
2468,10364,,,,,,VSWIZRHHEH
2469,10365,,,,,,VTHEXUZWCX
2470,10366,,,,,,VTRXRQCUXZ
2471,10369,,,,,,VTTOIIOXSX
2472,10371,,,,,,VUBQAVNTFU
2473,10373,,,,,,VUCVHLKJJO
2474,10382,,,,,,VUHMNPTSUU
2475,10397,,,,,,VUHSWNMGHH
2476,10399,,,,,,VUNWIDSOJT
2477,10401,,,,,,VUTPHFUBUJ
2478,10403,,,,,,VUZLWIFHQJ
2479,10406,,,,,,VVCTIPGMMH
2480,10410,,,,,,VVEBTCTKRN
2481,10412,,,,,,VWCZHHAPAU
2482,10414,,,,,,VWNSYLULUL
2483,10421,,,,,,VWPTBVEGYT
2484,10424,,,,,,VWTTZIOENI
2485,10430,,,,,,VXIBXYIHMJ
2486,10433,,,,,,VXIOAQCPBJ
2487,10434,,,,,,VXSNARFIXG
2488,10437,,,,,,VXZAJDYYLZ
2489,10438,,,,,,VYCFXBNCAN
2490,10454,,,,,,VYGUUBQDJB
2491,10456,,,,,,VYJOXMHJCS
2492,10465,,,,,,VYQEGSTUJU
2493,10466,,,,,,VYSJANYMXR
2494,10470,,,,,,VYXIGQJMQU
2495,10473,,,,,,VZEWEVCVSO
2496,10480,,,,,,VZFEYUGVWT
2497,10483,,,,,,VZFSLAZBIV
2498,10489,,,,,,VZMPFDXVEW
2499,10491,,,,,,VZRGXAPEEP
2500,10496,,,,,,VZSJBBWGJT
2501,10499,,,,,,WAJYMEGFNZ
2502,10508,,,,,,WAPEOCCPJL
2503,10510,,,,,,WAQETBIASO
2504,10521,,,,,,WAWRWRJXVS
2505,10523,,,,,,WBAKOJOYNQ
2506,10525,,,,,,WBHXBGCPZU
2507,10531,,,,,,WBKEOBLTHS
2508,10533,,,,,,WBLJCWRVNA
2509,10539,,,,,,WCMWXEJLRY
2510,10541,,,,,,WDCBAOBGWP
2511,10554,,,,,,WDCVWVFQAL
2512,10557,,,,,,WDGHCJOPHW
2513,10563,,,,,,WDIFPOWXAN
2514,10565,,,,,,WDRORMPQQM
2515,10566,,,,,,WDYRTNFZQW
2516,10569,,,,,,WEDCCDIOBH
2517,10571,,,,,,WEGVRIRPQK
2518,10578,,,,,,WFFFEQNNMN
2519,10585,,,,,,WFGDMSXQSI
2520,10586,,,,,,WFXXIUJUYC
2521,10588,,,,,,WGLVBWTJPD
2522,10590,,,,,,WHFJUTFIDR
2523,10592,,,,,,WHRHEXEPOM
2524,10596,,,,,,WIFFOMLILV
2525,10602,,,,,,WIKKFUACND
2526,10606,,,,,,WIMPZBVRJC
2527,10612,,,,,,WIXYEDDWFR
2528,10618,,,,,,WJGEPPPWKP
2529,10629,,,,,,WJTEHMDPYH
2530,10632,,,,,,WKRULOAIHM
2531,10640,,,,,,WKTUEVGAZY
2532,10642,,,,,,WKUVKBVOSO
2533,10643,,,,,,WLDRVFZWFY
2534,10645,,,,,,WLFAWXHCGY
2535,10649,,,,,,WLJDVOFXNJ
2536,10652,,,,,,WLNKLAEIGK
2537,10654,,,,,,WLOPUUZXTP
2538,10664,,,,,,WLZAXXKFGX
2539,10669,,,,,,WMBULRRBFC
2540,10671,,,,,,WMHSMDQRTP
2541,10683,,,,,,WMIVPJOMHB
2542,10687,,,,,,WMJRZJNUMI
2543,10690,,,,,,WMWKVKMISY
2544,10709,,,,,,WMYSOCTNLN
2545,10712,,,,,,WMZVZJRLDV
2546,10716,,,,,,WNEEXKQGLA
2547,10723,,,,,,WNKCTHUHYI
2548,10727,,,,,,WNNOQOCXTZ
2549,10728,,,,,,WNWKMPNYUN
2550,10729,,,,,,WOOEJRSGNW
2551,10737,,,,,,WOVQDNQQKH
2552,10738,,,,,,WPAJQHLSUR
2553,10740,,,,,,WPIBIYUVPB
2554,10741,,,,,,WPMLBZYYTW
2555,10752,,,,,,WQCCQJTEEE
2556,10756,,,,,,WQCXHPIDID
2557,10757,,,,,,WQDIFCDCRS
2558,10758,,,,,,WQGDNPLCNO
2559,10765,,,,,,WQNARHEDIF
2560,10768,,,,,,WQNPMYWEDE
2561,10776,,,,,,WRNDDIOMVG
2562,10777,,,,,,WRQNMUXJJP
2563,10782,,,,,,WRUSXPGONO
2564,10788,,,,,,WSJDBMRINA
2565,10795,,,,,,WSQVNMPZOH
2566,10799,,,,,,WSTDBZCCQO
2567,10800,,,,,,WSTRVGESFM
2568,10802,,,,,,WTBXOREYRJ
2569,10810,,,,,,WTCRSSFHHW
2570,10812,,,,,,WTDFTHDIPV
2571,10816,,,,,,WTFNQXEEJZ
2572,10818,,,,,,WTHFISAUYN
2573,10819,,,,,,WTKLYIATDL
2574,10821,,,,,,WTUYXMJCLQ
2575,10828,,,,,,WUFPIDMRKY
2576,10829,,,,,,WUHVBHVTYP
2577,10837,,,,,,WUMFFJAHAF
2578,10838,,,,,,WUUEOSAGWD
2579,10840,,,,,,WVEJRCAFIK
2580,10841,,,,,,WVMKZTSFEG
2581,10851,,,,,,WVMSKCJYLN
2582,10855,,,,,,WWIBHNOGQO
2583,10860,,,,,,WWWUCLGUCO
2584,10863,,,,,,WWXKLNYLDU
2585,10867,,,,,,WWYOUYKKUS
2586,10871,,,,,,WXLVVCKYST
2587,10877,,,,,,WXPMDRNEZT
2588,10881,,,,,,WXPSYNPDOA
2589,10883,,,,,,WXQTBSKVVG
2590,10886,,,,,,WXYQNTIPVR
2591,10888,,,,,,WYMNLYJMWD
2592,10895,,,,,,WYNUJAWIDA
2593,10902,,,,,,WYRHXLWMAY
2594,10903,,,,,,WYVXJIWYFC
2595,10906,,,,,,WZKHEMBXFN
2596,10910,,,,,,WZQZKMNLYD
2597,10917,,,,,,WZRKSZNUWI
2598,10923,,,,,,WZRNPUPQIO
2599,10924,,,,,,WZVVXMRKYV
2600,10927,,,,,,XACONSTNWH
2601,10931,,,,,,XAMBATUBVE
2602,10933,,,,,,XATDZAOTAM
2603,10940,,,,,,XBOKHZRNIX
2604,10944,,,,,,XBQWBGSTFB
2605,10945,,,,,,XBXYJJZTAH
2606,10948,,,,,,XBYXPBSOCE
2607,10950,,,,,,XCESINRFTX
2608,10951,,,,,,XCJETCTITO
2609,10952,,,,,,XCUTDIQPIM
2610,10964,,,,,,XDCOHUXDBS
2611,10966,,,,,,XDFBBSBHKN
