lead_id,lead_indicator,date_part,is_active,marketing_consent,first_booking,existing_customer,last_seen,source,domain,country,visited_learn_more_before_booking,visited_faq,purchases,time_spent,customer_group,onboarding,customer_code,n_visits
8986,0,2024-01-28,0,false,2024-01-21,false,2024-01-8,fb,.dk,US,2,6,6,96.67638145911474,1,True,QLUYFWWQTO,8
8987,1,2024-01-27,0,true,2024-01-16,false,2024-01-9,li,.dk,CN,1,4,13,100.1627207367766,3,True,YWDDKAUBZA,7
8988,1,2024-01-9,0,true,2024-01-11,true,2024-01-31,li,.com,US,1,6,7,97.87611385858195,7,True,JWIZGSDWSH,14
8989,1,2024-01-13,1,true,2024-01-10,true,2024-01-16,fb,.com,CN,1,3,4,91.31551128564442,9,True,IRVDUMFWQV,8
8990,0,2024-01-31,1,true,2024-01-3,true,2024-01-16,li,.cn,US,1,7,6,96.50387902472652,2,False,DBSPJHDAEM,2
8991,0,2024-01-23,0,true,2024-01-26,false,2024-01-17,li,.com,US,10,10,3,98.4630609930578,7,False,OYKIELFQTJ,5
8992,0,2024-01-14,0,true,2024-01-27,false,2024-01-3,organic,.cn,DK,8,3,3,116.17818950439607,2,False,XEMAQJCGAF,14
8993,0,2024-01-19,0,true,2024-01-18,false,2024-01-22,signup,.dk,US,2,4,6,85.82156100946203,5,False,DPMYZYLIZA,2
8994,0,2024-01-11,0,true,2024-01-12,true,2024-01-21,fb,.cn,CN,20,5,7,115.57573070362169,2,False,QOOLWLUCMR,12
8995,1,2024-01-14,1,false,2024-01-14,false,2024-01-28,organic,.com,DK,3,0,4,109.98305610337162,4,True,CJQVVVEAFT,8
8996,0,2024-01-16,0,true,2024-01-4,false,2024-01-17,organic,.com,DK,0,3,3,108.5360698995373,4,True,YKCECDHFAB,5
8997,,2024-01-10,1,true,2024-01-10,true,2024-01-18,li,.dk,US,2,4,7,87.15695989526476,4,True,NCUXCOYPFT,2
8998,0,2024-01-20,1,true,2024-01-25,true,2024-01-18,fb,.com,US,1,7,7,98.74644018551697,4,False,BWNJOPAUTF,19
8999,1,2024-01-16,0,true,2024-01-7,false,2024-01-23,li,.dk,CN,2,1,7,99.63436799315997,4,True,CATVGQZMOI,13
9000,1,2024-01-28,1,true,2024-01-16,true,2024-01-6,organic,.com,DK,2,3,9,100.42865911789687,4,True,HVVCOEOBQO,18
9001,1,2024-01-26,0,true,2024-01-26,true,2024-01-29,organic,.dk,DK,7,0,3,96.58030091609301,4,False,DRSCZCOXVV,11
9002,1,2024-01-2,0,true,2024-01-9,false,2024-01-31,organic,.cn,DK,6,5,5,106.13212465989277,1,False,VCYWYVOHAF,12
9003,0,2024-01-25,1,true,2024-01-30,true,2024-01-6,signup,.cn,US,17,1,5,113.40973280391945,6,True,VXZAJDYYLZ,12
9004,1,2024-01-16,0,true,2024-01-3,true,2024-01-1,fb,.dk,CN,1,1,3,107.68284679264575,1,False,KBTYOJXCOM,16
9005,0,2024-01-14,0,true,2024-01-2,false,2024-01-29,signup,.cn,CN,2,4,9,100.85532921129965,7,True,OGPSOWPOOR,1
9006,0,2024-01-21,1,true,2024-01-25,true,2024-01-16,organic,.com,DK,1,0,6,97.54521247824849,4,False,QERFXQXOTC,5
9007,1,2024-01-28,1,true,2024-01-6,true,2024-01-17,organic,.dk,US,4,2,3,104.01174216125798,4,False,OMOBVBRZQT,14
9008,0,2024-01-18,1,false,2024-01-10,true,2024-01-4,organic,.cn,CN,3,5,4,113.46303491878416,5,False,SWQBRCZLCZ,1
9009,1,2024-01-26,0,true,2024-01-4,false,2024-01-16,signup,.cn,CN,2,10,8,103.14632480084472,7,False,GKRZRAHZRE,32
9010,0,2024-01-6,1,true,2024-01-4,false,2024-01-26,li,.com,US,6,0,6,98.31016184995697,4,True,WDSGBLUZAB,3
9011,0,2024-01-7,1,false,2024-01-10,true,2024-01-31,fb,.cn,CN,0,4,5,124.4924630348627,5,True,LMKRENIJKY,3
9012,0,2024-01-13,1,false,2024-01-10,false,2024-01-22,li,.cn,DK,1,0,5,92.69031788055284,5,False,FBIKBFZIXH,11
9013,0,2024-01-2,1,true,2024-01-13,true,2024-01-27,li,.dk,US,7,4,4,93.55052296484342,1,True,EVLLUUAMNY,2
9014,0,2024-01-15,0,true,2024-01-6,true,2024-01-22,organic,.com,DK,0,2,3,92.18749874664555,2,False,FJJIMPZYYE,3
9015,0,2024-01-17,1,false,2024-01-7,false,2024-01-21,signup,.cn,DK,2,7,4,95.14786591772068,2,False,FEGHLKNARP,1
9016,0,2024-01-13,1,false,2024-01-28,false,2024-01-20,li,.dk,US,7,0,4,94.73314982666922,1,True,QAFDTRHRTT,10
9017,1,2024-01-7,0,false,2024-01-27,false,2024-01-2,signup,.cn,CN,6,1,10,118.09867270266685,4,False,BOQYPHGPIS,10
9018,0,2024-01-1,1,true,2024-01-26,false,2024-01-23,signup,.dk,DK,0,6,6,87.16442875866215,8,False,HIUCOLIGHC,10
9019,1,2024-01-3,1,true,2024-01-5,true,2024-01-12,signup,.com,CN,11,4,3,99.9075906774143,5,False,CIOZZKWTAZ,14
9020,0,2024-01-20,0,true,2024-01-15,true,2024-01-16,fb,.com,CN,1,8,2,118.31192995262202,1,False,NWVUIUERDY,6
9021,1,2024-01-18,0,false,2024-01-30,true,2024-01-6,li,.com,CN,5,11,3,90.8020998025683,2,False,NVOLLYAJDN,21
9022,0,2024-01-7,0,false,2024-01-8,false,2024-01-16,organic,.cn,CN,0,1,4,94.04670943843608,1,False,PEXYNBWACV,2
9023,0,2024-01-21,0,false,2024-01-10,false,2024-01-7,organic,.cn,CN,2,2,7,84.24204643479885,1,False,DADSWISRDQ,14
9024,1,2024-01-17,0,true,2024-01-12,false,2024-01-14,fb,.dk,US,5,3,7,101.59314209169251,2,True,FKBLWLDFYV,11
9025,0,2024-01-28,1,true,2024-01-17,false,2024-01-3,li,.com,CN,9,3,5,107.1103561383585,5,False,GMCMLSFPNA,5
9026,1,2024-01-12,1,true,2024-01-16,true,2024-01-1,organic,.com,CN,5,7,6,106.20076414344831,5,True,QYZKDORGMH,13
9027,0,2024-01-16,1,false,2024-01-30,true,2024-01-17,signup,.dk,DK,3,0,3,101.23235657903552,5,True,QSKFVCPSTJ,2
9028,,2024-01-24,1,true,2024-01-1,false,2024-01-20,organic,.dk,US,1,0,10,95.62195123610391,5,False,RBJZURAAIT,2
9029,0,2024-01-10,0,false,2024-01-4,false,2024-01-4,li,.cn,CN,3,1,7,114.73651699091029,5,False,LYIHIPZCKC,10
9030,0,2024-01-23,0,true,2024-01-8,true,2024-01-7,signup,.com,CN,2,0,4,106.7575086207465,8,False,ZGTTOVGGVU,1
9031,1,2024-01-16,0,true,2024-01-27,false,2024-01-29,fb,.cn,DK,3,2,9,105.17127102132,8,False,DXEZCCUYSY,12
9032,0,2024-01-20,1,false,2024-01-24,false,2024-01-7,organic,.dk,US,11,13,8,105.23477604997515,5,True,QKZMPVPDBX,21
9033,1,2024-01-18,0,true,2024-01-6,true,2024-01-4,organic,.com,US,13,3,3,83.76292831899751,5,True,UNFCPINDWT,17
9034,0,2024-01-15,0,true,2024-01-21,true,2024-01-7,fb,.dk,DK,0,3,7,124.5779562985506,7,False,UAMMWAJJCS,2
9035,1,2024-01-23,1,false,2024-01-10,true,2024-01-8,li,.dk,US,1,1,5,85.40865268995053,2,True,VGDBKMODWJ,17
9036,0,2024-01-11,0,true,2024-01-26,false,2024-01-9,signup,.com,US,0,2,4,116.58263275463229,7,True,CFYAKRQGVK,2
9037,1,2024-01-18,0,false,2024-01-31,false,2024-01-22,organic,.cn,CN,3,3,4,95.31231817622516,1,True,BNNEGLXEYS,11
9038,1,2024-01-6,1,true,2024-01-18,false,2024-01-15,li,.dk,DK,4,10,8,112.65250964315464,2,False,MTFTWALSOR,8
9039,0,2024-01-1,1,false,2024-01-13,false,2024-01-4,signup,.dk,DK,3,13,4,108.04951589655685,1,False,BTUFOWBOYX,1
9040,0,2024-01-30,0,true,2024-01-5,false,2024-01-26,organic,.dk,US,4,3,4,96.00377573664412,6,False,LMCEMFMNYM,9
9041,0,2024-01-23,1,true,2024-01-12,true,2024-01-18,li,.cn,CN,4,5,7,101.0934927006926,2,False,LBMSYGACCS,3
9042,,2024-01-7,0,true,2024-01-21,true,2024-01-25,li,.cn,US,0,0,7,111.07677216351573,3,True,IDQBCQWJXL,3
9043,0,2024-01-12,1,true,2024-01-18,true,2024-01-12,fb,.cn,CN,0,3,5,90.87347873818067,2,False,CFCPTCBLJR,1
9044,0,2024-01-20,1,true,2024-01-8,true,2024-01-23,organic,.com,US,9,10,6,98.3210397661389,3,False,ESIEKJDNPP,6
9045,0,2024-01-4,1,false,2024-01-14,false,2024-01-6,signup,.cn,US,5,3,4,99.183506132661,2,True,OMRDKMWRHG,1
9046,0,2024-01-31,1,false,2024-01-15,true,2024-01-4,organic,.dk,DK,2,2,4,121.89127752595823,4,True,DVCQEWHVPY,3
9047,1,2024-01-10,0,false,2024-01-26,true,2024-01-4,fb,.dk,US,0,3,4,113.37940203788884,4,False,CWXPWCJTWU,15
9048,,2024-01-21,0,true,2024-01-5,true,2024-01-18,signup,.com,US,4,3,6,94.95080677569074,5,False,AEHAZRIGMG,4
9049,1,2024-01-2,0,true,2024-01-5,true,2024-01-1,li,.cn,DK,1,2,7,96.47483546753622,8,True,JIKFAVQGEF,16
9050,1,2024-01-9,1,true,2024-01-31,false,2024-01-21,fb,.com,CN,0,0,4,101.30617193733956,2,True,JXLVEXDVFS,14
9051,1,2024-01-10,0,false,2024-01-28,false,2024-01-6,signup,.dk,US,0,0,4,121.24758985906743,1,True,ITBRPMVHZU,31
9052,0,2024-01-20,1,true,2024-01-17,true,2024-01-26,signup,.cn,US,1,0,6,96.52311377728844,8,True,QFJPNVFFGP,15
9053,0,2024-01-11,0,true,2024-01-13,false,2024-01-9,organic,.com,DK,0,2,6,101.90096018344224,5,True,XMHUMCQDXP,2
9054,1,2024-01-25,1,true,2024-01-17,true,2024-01-17,li,.cn,CN,4,1,4,93.0776178239535,4,False,ARQUGNYJFS,10
9055,,2024-01-14,1,true,2024-01-11,true,2024-01-21,fb,.cn,US,0,9,4,104.20076123157274,9,False,TNVOSJSFPB,1
9056,1,2024-01-3,1,false,2024-01-31,true,2024-01-11,li,.dk,US,0,6,3,88.37155369855685,3,True,OVXTELXVOV,10
9057,0,2024-01-25,0,true,2024-01-1,false,2024-01-29,fb,.dk,DK,0,3,5,104.78007125935893,6,False,AZHXBJXIOB,7
9058,0,2024-01-1,0,false,2024-01-24,true,2024-01-21,organic,.dk,CN,2,21,5,111.98574256615129,1,True,JCZLNZHEQG,2
9059,0,2024-01-7,0,true,2024-01-13,false,2024-01-9,signup,.com,US,9,1,9,94.81618571857697,7,True,FFJCRPIHDR,7
9060,1,2024-01-4,0,false,2024-01-26,false,2024-01-11,organic,.com,DK,4,1,3,84.27955492659913,4,False,CKYOASIWDN,16
9061,1,2024-01-7,1,true,2024-01-18,false,2024-01-27,fb,.com,DK,0,2,6,85.46064070260998,9,True,ONMJVSHFNZ,15
9062,1,2024-01-16,1,true,2024-01-24,false,2024-01-4,li,.cn,DK,4,3,5,94.07307059786142,1,False,LNTOSDOLPB,14
9063,0,2024-01-30,1,true,2024-01-29,true,2024-01-13,signup,.cn,CN,1,9,7,95.8899248776614,1,True,RKGNYCJQCP,1
9064,1,2024-01-10,1,true,2024-01-28,false,2024-01-29,fb,.dk,DK,10,10,2,112.23420854485624,9,True,LYLXZEIBTF,19
9065,0,2024-01-15,0,true,2024-01-6,true,2024-01-19,signup,.cn,US,2,1,4,84.91662602165985,1,False,MWMUDZGYZZ,7
9066,0,2024-01-16,0,true,2024-01-13,true,2024-01-3,signup,.cn,US,1,5,2,101.09704705449585,6,False,FLFUBWUXIG,1
9067,1,2024-01-6,1,true,2024-01-21,false,2024-01-22,organic,.dk,CN,0,2,4,90.08415321316336,9,True,UPWENEAXIW,6
9068,0,2024-01-4,0,true,2024-01-22,true,2024-01-31,fb,.com,US,3,1,8,90.8866926296848,6,True,NDQODGJXWV,1
9069,0,2024-01-4,1,true,2024-01-20,true,2024-01-27,li,.dk,CN,2,7,0,96.38603788489478,6,False,IQDZZWAPGY,4
9070,1,2024-01-24,1,true,2024-01-28,false,2024-01-1,organic,.cn,US,2,1,3,98.6709661108135,7,False,ZXEFTPQQJC,13
9071,1,2024-01-23,1,false,2024-01-11,false,2024-01-17,organic,.dk,DK,0,3,4,112.92372114676985,2,False,JRKGJHOIXF,7
9072,0,2024-01-4,0,false,2024-01-19,false,2024-01-17,organic,.cn,US,0,0,6,96.03078738445484,1,False,MFALMTPUNC,1
9073,1,2024-01-27,1,true,2024-01-27,false,2024-01-7,fb,.dk,DK,10,0,5,85.36755815938318,9,False,ZBTDSCKAGL,16
9074,0,2024-01-22,0,true,2024-01-20,true,2024-01-14,fb,.cn,CN,1,2,4,94.45797032148796,5,False,ZUBYWURFHR,1
9075,1,2024-01-22,1,true,2024-01-9,true,2024-01-5,signup,.cn,DK,5,4,4,105.81369412559846,7,False,TSUUHIBPBM,13
9076,1,2024-01-17,0,true,2024-01-13,false,2024-01-30,signup,.dk,DK,3,0,5,112.61078833891771,5,False,OZEGOZOKOR,14
9077,1,2024-01-13,0,false,2024-01-15,false,2024-01-14,signup,.cn,US,2,6,8,96.54039487171933,9,True,HHVDNJFZQU,21
9078,1,2024-01-2,1,true,2024-01-24,true,2024-01-11,signup,.cn,CN,2,0,4,112.19351216980637,5,True,VDWFQGALHA,24
9079,0,2024-01-20,1,true,2024-01-11,true,2024-01-31,organic,.cn,US,1,0,1,101.24468451597131,6,False,CPKXENSMGZ,2
9080,0,2024-01-6,0,true,2024-01-24,false,2024-01-25,li,.dk,CN,10,8,5,92.82287627622347,9,False,TNNJLNRDIF,2
9081,0,2024-01-22,0,false,2024-01-16,false,2024-01-28,signup,.com,DK,3,1,5,104.15760049452757,5,True,LIXHINLOTY,4
9082,0,2024-01-1,0,true,2024-01-31,false,2024-01-27,fb,.com,CN,6,0,6,115.31615268096309,3,False,YQOWXCJFRK,2
9083,1,2024-01-8,1,false,2024-01-17,false,2024-01-30,signup,.dk,CN,2,9,5,97.27539628479231,5,True,NWGPYTLLMW,11
9084,0,2024-01-18,1,false,2024-01-5,false,2024-01-31,fb,.dk,CN,4,5,4,102.375219334127,3,False,FXYQCCRBHQ,1
9085,0,2024-01-29,0,true,2024-01-22,false,2024-01-3,li,.com,US,0,2,4,129.84872885658504,7,True,ZFMVFOUHAI,3
9086,0,2024-01-21,0,true,2024-01-30,false,2024-01-6,organic,.dk,DK,1,10,8,103.32169301201175,5,False,MEBYZCICZA,10
9087,,2024-01-4,0,true,2024-01-14,true,2024-01-7,li,.cn,DK,2,20,4,82.76563827851399,4,False,USYAZZEEVI,2
9088,0,2024-01-5,1,true,2024-01-15,true,2024-01-19,li,.dk,US,11,4,3,105.95546720930831,3,True,GAVIYCTMCR,1
9089,1,2024-01-5,1,true,2024-01-9,true,2024-01-9,organic,.com,CN,30,0,5,99.95970176420937,1,True,JTCHFNXQAL,11
9090,0,2024-01-15,0,true,2024-01-14,true,2024-01-2,fb,.cn,DK,2,0,5,89.74066310682626,8,False,KZXLPIVJQH,6
9091,0,2024-01-10,0,true,2024-01-10,true,2024-01-28,li,.com,DK,4,6,5,82.7643784625592,4,False,SNUIPILOHF,1
9092,0,2024-01-8,1,true,2024-01-26,true,2024-01-12,organic,.com,DK,0,0,9,92.97414485475898,1,True,YWCANCIOGS,1
9093,1,2024-01-26,1,false,2024-01-22,false,2024-01-7,fb,.cn,CN,10,3,1,112.79354747366276,9,True,QTJDKCPKAR,9
9094,1,2024-01-7,0,false,2024-01-31,false,2024-01-10,fb,.com,US,1,6,5,101.5733518930668,4,False,DBUYOOXBUT,13
9095,1,2024-01-12,0,true,2024-01-13,false,2024-01-20,fb,.com,US,11,13,3,102.44352372348223,7,False,VRRGURNTMA,6
9096,0,2024-01-30,0,true,2024-01-17,false,2024-01-15,organic,.com,DK,0,1,1,108.76327596991253,2,True,OLDSUIFSDT,2
9097,0,2024-01-25,1,true,2024-01-1,false,2024-01-25,signup,.com,CN,0,1,5,116.58385530613268,8,True,PCJQXECGZI,6
9098,1,2024-01-28,0,false,2024-01-14,true,2024-01-23,organic,.dk,DK,10,15,5,106.52307196600651,8,False,JHNCDNVBFN,13
9099,0,2024-01-11,0,false,2024-01-12,true,2024-01-24,li,.com,US,1,2,6,94.53417593634865,2,False,FEIMOJOBHF,12
9100,1,2024-01-13,0,true,2024-01-7,true,2024-01-27,organic,.dk,CN,1,0,9,99.43211092232893,8,True,ZOMJBGROGE,9
9101,1,2024-01-15,1,true,2024-01-3,true,2024-01-26,organic,.com,US,2,1,3,97.2636263366254,6,False,TXJMSFXCXL,12
9102,0,2024-01-17,1,true,2024-01-23,true,2024-01-19,li,.com,DK,2,6,7,111.32213450536855,9,True,,1
9103,1,2024-01-22,1,true,2024-01-21,true,2024-01-6,organic,.dk,US,2,0,5,99.27492812091356,6,True,LWFFJTCSJO,12
9104,0,2024-01-22,0,true,2024-01-1,true,2024-01-20,organic,.cn,CN,6,1,4,96.0743493004157,7,True,OHWNFGUHXG,5
9105,0,2024-01-18,1,true,2024-01-27,true,2024-01-13,li,.cn,CN,4,4,2,93.0711241785088,8,False,HBXANFBAOF,6
9106,0,2024-01-27,1,false,2024-01-30,false,2024-01-20,signup,.cn,CN,8,2,5,86.26800863180316,6,False,HITAYUTMFO,15
9107,1,2024-01-8,1,true,2024-01-24,true,2024-01-12,signup,.com,US,7,4,3,100.92937840179138,3,False,TNMEKAVGLW,18
9108,0,2024-01-6,1,false,2024-01-13,false,2024-01-18,fb,.cn,CN,3,3,1,103.22721886959926,4,False,LRRCQQSTCG,6
9109,1,2024-01-11,1,true,2024-01-25,false,2024-01-16,signup,.com,US,2,0,10,108.80542232085821,9,True,ODXNTISXSX,8
9110,1,2024-01-29,0,true,2024-01-22,false,2024-01-11,organic,.com,CN,1,1,8,109.01790653057486,5,False,JGMFWKWTJJ,7
9111,1,2024-01-26,0,false,2024-01-2,true,2024-01-26,li,.cn,US,2,6,8,111.68840176414483,6,False,COYAVGIIHF,17
9112,1,2024-01-9,0,false,2024-01-9,true,2024-01-25,fb,.dk,US,2,2,6,93.91171596447862,6,False,RPJZHGLTRC,6
9113,0,2024-01-26,0,false,2024-01-18,true,2024-01-11,organic,.dk,US,2,14,6,89.5051479933676,5,True,HGKDJXJDBB,4
9114,0,2024-01-5,0,false,2024-01-22,true,2024-01-1,fb,.dk,CN,3,1,3,87.24877114459404,2,False,OWGYCLVRAT,3
9115,0,2024-01-7,1,false,2024-01-26,true,2024-01-1,li,.dk,US,4,0,4,114.38686704277274,3,True,FFRBZDXQMN,8
9116,1,2024-01-22,1,true,2024-01-4,true,2024-01-7,organic,.cn,CN,3,5,4,98.58082767454826,9,False,HBXKLTQQPC,6
9117,,2024-01-27,0,false,2024-01-16,false,2024-01-31,fb,.cn,DK,1,19,5,91.28203322779825,8,False,LIDHUSJNKK,7
9118,1,2024-01-15,1,false,2024-01-30,true,2024-01-26,fb,.cn,CN,9,5,6,86.53923228745802,2,False,QZWRNEBZOX,14
9119,1,2024-01-21,0,true,2024-01-6,true,2024-01-7,signup,.cn,DK,6,1,7,101.23216048381508,2,True,LNTFMHXDXM,15
9120,1,2024-01-22,0,true,2024-01-20,true,2024-01-4,fb,.dk,CN,6,8,7,108.64862385202277,1,True,OJVLNCUNKM,8
9121,0,2024-01-4,1,false,2024-01-27,true,2024-01-14,signup,.com,DK,2,1,6,106.68273412550808,8,False,CYPDWXUHHG,10
9122,1,2024-01-19,0,false,2024-01-29,true,2024-01-24,signup,.cn,US,7,4,3,98.69982944403371,2,False,JNELELVHXF,23
9123,1,2024-01-13,1,true,2024-01-3,true,2024-01-5,li,.cn,DK,5,10,8,89.36422298204697,1,True,ZTJZKPAZGQ,10
9124,0,2024-01-1,0,false,2024-01-31,false,2024-01-22,signup,.dk,DK,1,3,8,97.54238861260093,8,True,MPOMJZIBWT,1
9125,,2024-01-1,1,false,2024-01-28,true,2024-01-12,fb,.dk,US,5,0,6,107.02905847357941,2,True,JYCXSIEXYA,4
9126,0,2024-01-22,1,true,2024-01-11,true,2024-01-4,signup,.cn,DK,6,14,4,95.76940890747177,7,True,PRNLQMJCBZ,2
9127,1,2024-01-14,1,false,2024-01-24,true,2024-01-3,signup,.com,CN,0,3,6,108.60299190734824,9,True,LYAECLTHHT,7
9128,1,2024-01-9,1,true,2024-01-29,false,2024-01-18,fb,.cn,CN,9,9,1,93.00655024567062,5,False,EQKJKLQAMA,21
9129,,2024-01-24,1,true,2024-01-5,false,2024-01-24,li,.dk,DK,3,2,7,115.48199066389122,6,True,KPWYJYVDCJ,2
9130,0,2024-01-12,1,true,2024-01-1,false,2024-01-27,li,.dk,DK,4,1,5,103.6011411061762,8,True,WSMKVLCCLB,1
9131,1,2024-01-18,0,false,2024-01-8,false,2024-01-5,fb,.dk,CN,11,1,3,100.45050101568258,8,False,ZEESZCQQRK,18
9132,1,2024-01-9,0,true,2024-01-19,true,2024-01-26,organic,.dk,CN,0,2,7,84.8555370646022,7,True,NRILOYDMJU,7
9133,0,2024-01-8,1,false,2024-01-4,true,2024-01-6,organic,.dk,DK,5,0,4,117.70257411882237,4,False,ZBXSXYMHCZ,4
9134,1,2024-01-30,1,true,2024-01-9,true,2024-01-14,fb,.dk,US,1,0,13,111.04998440670414,2,True,QXNXMDPXSS,15
9135,1,2024-01-14,0,false,2024-01-3,false,2024-01-6,signup,.cn,US,6,1,4,104.7039144808722,2,False,LRIXNUKRNE,10
9136,1,2024-01-28,0,false,2024-01-30,true,2024-01-20,fb,.com,CN,10,2,4,100.51668664003478,7,False,RVBDWLYLTY,9
9137,0,2024-01-9,0,false,2024-01-5,true,2024-01-25,fb,.com,US,0,1,6,87.45363274869366,3,True,SXNQKEQPUN,9
9138,0,2024-01-20,0,false,2024-01-28,false,2024-01-23,organic,.dk,DK,1,4,3,96.67736401175533,4,False,XLCSNGMDWD,2
9139,1,2024-01-25,0,false,2024-01-16,true,2024-01-12,organic,.cn,CN,1,2,6,89.90549762004973,2,True,AHMVSDWSZT,7
9140,0,2024-01-2,1,true,2024-01-8,false,2024-01-28,fb,.cn,US,1,3,5,88.71087393763682,7,False,LESWYNWBLG,3
9141,0,2024-01-29,0,true,2024-01-6,true,2024-01-26,signup,.dk,US,0,0,6,94.17072240566188,9,True,DLIBPQHLYE,2
9142,,2024-01-1,0,true,2024-01-3,false,2024-01-12,li,.dk,US,3,1,5,108.20039336227111,7,False,KPYEOGILON,2
9143,1,2024-01-13,0,false,2024-01-16,true,2024-01-29,fb,.dk,CN,4,4,6,101.79537942539801,6,True,SRDTUKCTSW,27
9144,1,2024-01-25,1,true,2024-01-8,false,2024-01-8,fb,.cn,DK,11,11,4,109.03645576287461,8,True,TIFNCVSMLN,15
9145,0,2024-01-10,0,true,2024-01-13,false,2024-01-23,li,.cn,DK,7,3,3,114.42736480673884,3,False,MBFFFFEKIX,7
9146,0,2024-01-8,0,false,2024-01-5,false,2024-01-20,organic,.com,CN,5,4,4,117.28819535457015,1,False,TAVWISLPBK,6
9147,0,2024-01-7,1,false,2024-01-6,false,2024-01-25,signup,.com,US,2,8,3,99.48761075892405,8,True,OOVBUEUUJG,4
9148,0,2024-01-30,1,false,2024-01-27,false,2024-01-2,organic,.com,DK,0,1,3,107.96618480319597,7,True,PAAWJOWKUA,2
9149,1,2024-01-29,0,true,2024-01-3,true,2024-01-30,li,.com,US,4,12,8,106.52225893577994,2,True,OEGMMKXOJV,8
9150,1,2024-01-24,1,true,2024-01-8,true,2024-01-5,li,.com,DK,0,0,6,93.83528091283064,2,True,QAVEQHNLKU,10
9151,0,2024-01-12,0,true,2024-01-4,true,2024-01-30,li,.dk,DK,11,2,6,109.66533560308977,7,False,GAMPSBSQTF,4
9152,0,2024-01-17,0,true,2024-01-25,false,2024-01-18,li,.cn,DK,5,15,3,90.5145799703673,9,True,RNIVXOUWVK,1
9153,0,2024-01-30,1,true,2024-01-21,false,2024-01-24,signup,.com,US,2,1,6,109.37627421457634,2,False,ILTFLEWDMN,4
9154,0,2024-01-25,0,true,2024-01-17,true,2024-01-25,fb,.dk,US,2,1,1,101.9394056769649,3,True,OKSLTDJLNE,4
9155,0,2024-01-12,1,true,2024-01-25,false,2024-01-3,fb,.cn,US,11,1,2,100.16743165438244,9,False,HYCAXSKMAK,3
9156,1,2024-01-16,1,true,2024-01-8,true,2024-01-16,li,.com,US,0,8,6,94.8415362053662,7,True,IYTJBATRDQ,23
9157,1,2024-01-10,1,true,2024-01-21,true,2024-01-5,signup,.dk,US,1,7,4,101.10746413204117,2,True,BRZUKIQSDO,10
9158,1,2024-01-27,1,true,2024-01-19,false,2024-01-9,li,.com,CN,5,1,4,95.7299802013265,5,True,AVWZVWJJRG,24
9159,0,2024-01-25,0,false,2024-01-29,true,2024-01-6,signup,.com,DK,1,0,3,117.24888140839516,4,True,UJHPPHYJPV,1
9160,1,2024-01-31,0,false,2024-01-14,false,2024-01-19,fb,.cn,DK,2,3,7,97.41894015281513,1,True,YAVUTALEJJ,6
9161,1,2024-01-12,0,false,2024-01-9,false,2024-01-22,signup,.dk,CN,2,1,9,89.03355219227981,8,False,IGXVLHHNQS,14
9162,1,2024-01-11,1,true,2024-01-12,false,2024-01-25,fb,.cn,DK,5,1,6,109.69357612881186,6,True,XVHEOOCPDI,21
9163,0,2024-01-25,0,false,2024-01-13,true,2024-01-27,signup,.com,CN,2,0,5,103.90113851397733,9,False,FJDZWJYXSU,13
9164,,2024-01-29,1,false,2024-01-23,true,2024-01-27,organic,.com,CN,2,1,3,93.2428884238915,9,False,OIMEBPCPUD,4
9165,1,2024-01-14,0,true,2024-01-28,false,2024-01-16,signup,.com,CN,1,11,5,110.41763033603524,6,False,DVRQFSBYLU,14
9166,1,2024-01-22,1,true,2024-01-27,true,2024-01-26,li,.cn,DK,0,4,4,84.99046890136705,8,False,ZVHREABRZP,18
9167,0,2024-01-20,0,true,2024-01-8,false,2024-01-7,organic,.com,CN,1,1,6,114.34045991613478,5,False,SYJMEDAXPF,2
9168,0,2024-01-13,0,false,2024-01-3,true,2024-01-4,organic,.dk,DK,0,2,6,98.03637644552849,7,False,FQGRBDDYZH,3
9169,0,2024-01-2,1,true,2024-01-22,false,2024-01-16,organic,.com,US,9,10,3,79.04867435057935,3,False,MHXCHXEGFM,4
9170,0,2024-01-27,0,false,2024-01-28,false,2024-01-20,organic,.cn,US,1,2,3,90.4924418517449,2,True,VSFPTDGWPV,2
9171,1,2024-01-20,1,true,2024-01-15,true,2024-01-17,organic,.com,CN,1,5,7,89.10256308349128,1,False,TLJNJMVGZD,28
9172,0,2024-01-7,1,false,2024-01-20,true,2024-01-19,organic,.dk,CN,8,2,6,108.59405298363991,4,True,SSOFUVTTVV,15
9173,0,2024-01-1,0,false,2024-01-29,false,2024-01-28,organic,.dk,US,2,4,4,100.87563459083523,3,True,MWDVKHLHAH,1
9174,0,2024-01-30,0,false,2024-01-19,true,2024-01-25,signup,.cn,US,6,4,2,111.4737737427058,7,False,ZBJTYBIGGI,8
9175,0,2024-01-25,0,true,2024-01-4,false,2024-01-17,li,.com,US,0,1,6,97.12331545021641,2,False,TNDNZXPHDN,7
9176,0,2024-01-3,1,true,2024-01-2,true,2024-01-13,signup,.cn,CN,7,1,8,112.20871078412948,6,True,JXODHIHFVI,7
9177,1,2024-01-29,1,false,2024-01-5,true,2024-01-2,organic,.dk,US,4,0,4,112.41094247921559,6,True,SQYXOCQGOX,12
9178,1,2024-01-29,1,false,2024-01-24,false,2024-01-2,organic,.cn,CN,6,1,2,107.77154211270188,6,False,MVXCWSVXJX,21
